12.6	98.9	-2.9	-3.3	37.3	10109	-2038	15278	-4427	-75	-297	102	227	-201	-18
14.3	99	-2.7	-3.3	37.3	10109	-2177	15632	-4695	-94	-825	361	225	-202	-23
16.7	98.7	-2.5	-3.3	37.3	10109	-2421	15638	-3602	-327	-1052	456	224	-205	-31
18.8	99	-2.4	-3.3	37.3	10109	-2317	16594	-5376	-87	-936	404	219	-208	-41
20.3	98.7	-1.9	-3.4	37.3	10109	1032	18701	-2472	-106	-686	239	215	-211	-48
20.3	98.7	-2.6	-3.4	37.3	10109	-2477	17702	-1416	199	147	-391	216	-210	-49
21.8	98.1	-1.7	-3.4	37.3	10109	3369	17216	274	-55	-804	266	214	-210	-53
21.3	97.7	-0.6	-3.4	37.3	10109	2018	15184	-188	57	221	163	211	-211	-57
19.3	98.1	1.4	-3.4	37.3	10109	3437	15603	-1225	359	1078	522	210	-214	-52
18	98.1	2	-3.4	37.3	10109	-929	15147	-957	131	680	320	208	-217	-44
16.9	98.1	2.6	-3.4	37.3	10109	2711	15122	-1804	118	571	-88	206	-219	-42
15.1	98.2	2.7	-3.4	37.3	10109	1238	15038	-2602	103	847	-171	206	-219	-37
13.6	98.3	2.6	-3.4	37.3	10109	1245	15137	-2662	70	776	-275	209	-219	-32
12.4	99	2.4	-3.4	37.3	10109	815	15150	-3693	256	571	-207	209	-216	-29
10.7	100.1	2.6	-3.4	37.3	10109	1214	15489	-4674	352	852	-219	209	-215	-23
8.4	100.9	2.6	-3.3	37.3	10109	1474	16148	-5660	350	1208	-324	210	-214	-15
8.4	101	2.7	-3.3	37.3	10109	-5252	23854	103	393	163	304	211	-214	-9
8.2	100.2	4.4	-3.3	37.3	10109	5720	15647	125	-64	296	396	207	-218	-8
8.1	99.8	3.2	-3.3	37.3	10109	-4500	18369	-678	207	34	-125	206	-221	-7
9.3	99.8	1.1	-3.3	37.3	10109	158	16070	-1848	133	-759	-851	210	-217	-7
10.9	99.2	-0.7	-3.3	37.3	10109	-582	12933	-932	-83	-905	-674	216	-213	-12
12.1	99.1	-1	-3.3	37.3	10109	20	15952	-2155	58	-578	-91	219	-210	-17
13	99.5	-1	-3.3	37.3	10109	-902	15714	-3313	168	-399	142	219	-212	-21
13.7	99.6	-0.7	-3.3	37.3	10109	-694	16058	-3008	136	-235	235	219	-212	-22
15.1	99.5	-0.6	-3.3	37.3	10109	-834	14805	-2829	99	-607	222	218	-215	-24
17.3	99.2	-1	-3.3	37.3	10109	-1570	13507	-2002	-88	-1147	189	217	-217	-29
19.5	100.1	-1.1	-3.3	37.3	10109	-1057	10450	-4382	134	-888	16	217	-219	-38
21.2	100.9	0.3	-3.3	37.3	10109	820	14519	-4661	93	-620	778	214	-222	-43
22.1	101.5	1.3	-3.3	37.3	10109	-499	14003	-4629	-163	-327	617	212	-229	-47
21.6	101.8	1.4	-3.3	37.3	10109	457	13243	-5451	365	380	-130	211	-234	-42
19.8	101.4	0.8	-3.3	37.3	10109	4344	23155	306	836	876	-805	216	-233	-44
18.1	103.3	0.8	-3.3	37.3	10109	71	22524	-5996	1307	640	-363	222	-230	-37
14.2	103.9	2.5	-3.3	37.3	10109	-554	23213	-5068	723	2378	414	223	-231	-22
12.1	101.7	3.9	-3.3	37.3	10109	1625	14320	-1832	-767	1051	447	220	-236	-11
11	100.6	4.2	-3.4	37.3	10109	-630	11598	-2791	-455	639	256	217	-240	-7
11.1	100.9	3.3	-3.4	37.3	10109	-97	7850	-4255	-135	0	-361	218	-241	-7
11	101.4	2.4	-3.4	37.3	10109	2332	12701	-3873	184	-33	-786	224	-238	-8
11	101.4	1.8	-3.4	37.3	10109	2362	14551	-3518	146	106	-372	229	-236	-7
12.4	102.6	1.3	-3.4	37.3	10109	-1226	12298	-5126	514	-746	71	234	-237	-9
12.7	102.1	2.1	-3.4	37.3	10109	2883	20214	-294	105	27	300	238	-239	-12
13.7	104.5	2.6	-3.4	37.3	10109	-794	21123	-7251	1594	-660	440	239	-246	-11
14.2	104.8	1.7	-3.4	37.3	10109	-5479	23942	-5320	125	-146	-167	241	-246	-6
13.5	104.1	1.6	-3.5	37.3	10109	3574	18864	-4600	-145	376	-280	243	-246	-6
12.6	102.2	1	-3.5	37.3	10109	-1883	13310	-2045	-732	386	-190	245	-245	-4
12.7	102.2	0.6	-3.5	37.3	10109	-1031	9915	-3167	-99	-24	110	246	-246	-4
14.3	103	0.1	-3.5	37.3	10109	-1922	9749	-3689	68	-779	256	246	-247	-5
15.9	104.5	0.2	-3.5	37.3	10109	-601	12264	-4978	440	-766	328	248	-250	-8
16.7	105.9	-0.1	-3.5	37.3	10109	-1083	12474	-4272	515	-301	45	251	-252	-9
15.5	106	0	-3.5	37.3	10109	5416	22700	-1960	152	721	-508	255	-250	-8
14.4	107.3	-0.3	-3.5	37.3	10109	-3950	23432	-6234	1108	583	-201	260	-247	3
12.6	107.3	0.4	-3.5	37.3	10110	5266	23195	-7183	505	1009	-32	264	-242	9
12	105.2	0.9	-3.5	37.3	10110	-527	18485	-3831	-840	144	81	261	-244	16
11	103.4	2.3	-3.5	37.3	10110	2101	13265	-3465	-928	638	416	257	-247	16
10.5	102.7	2.2	-3.5	37.3	10110	391	10944	-3516	-534	189	-127	254	-250	16
10.7	102.5	1.5	-3.5	37.3	10110	1648	10988	-3593	-330	-224	-559	256	-248	16
11.5	102.6	0.9	-3.5	37.3	10110	478	10743	-3307	-192	-504	-94	260	-247	12
13.6	103.6	-0.3	-3.6	37.3	10110	-700	13630	-5166	152	-1306	-279	267	-245	8
15.3	104.3	-0.1	-3.6	37.3	10110	2549	13818	-5307	464	-778	-60	273	-242	2
16.5	103.5	0.7	-3.6	37.3	10110	53	20662	2533	176	-265	667	275	-246	-1
17.9	106.6	0	-3.6	37.3	10110	3185	22523	-7548	1752	-948	-188	275	-250	0
19.3	107	-1	-3.6	37.3	10110	-1297	22350	-5414	339	-937	-53	279	-244	0
19.5	104.9	-1.4	-3.6	37.3	10110	-574	14152	-2012	-1005	-251	-214	279	-243	-4
19.2	103	-1.1	-3.6	37.3	10110	-688	10806	-2049	-968	160	234	277	-243	-8
19.5	103	-1.3	-3.7	37.3	10110	-1335	9165	-3161	-177	-244	126	276	-245	-10
19.7	103.4	-0.8	-3.7	37.3	10110	677	10334	-4400	-68	-157	153	274	-247	-10
19	105.5	0	-3.7	37.3	10110	1028	13294	-6548	742	299	423	273	-247	-10
16.5	105.3	-0.5	-3.7	37.3	10110	1584	19868	-2637	89	1166	-700	274	-243	0
16.2	105.9	-1.7	-3.7	37.3	10110	-1194	23284	-4250	1034	112	-599	277	-235	8
16.4	106.1	-0.9	-3.7	37.3	10110	6263	25991	-6918	356	-276	120	277	-231	9
15.7	104.9	0.5	-3.8	37.3	10110	-101	17337	-1837	-276	317	701	270	-233	13
15	102.7	1.7	-3.8	37.3	10110	656	12393	-2121	-967	301	416	263	-240	13
13.2	103.2	1.5	-3.8	37.3	10110	-352	4601	-3252	-185	926	-250	260	-242	14
10.9	104.1	0.7	-3.8	37.3	10110	3816	10030	-3452	136	854	-1094	263	-236	19
11	105.7	-0.3	-3.8	37.3	10110	-1085	13712	-3874	421	-242	-253	265	-228	27
13	104.9	-0.4	-3.9	37.3	10110	-3950	22860	1004	-527	-1161	627	268	-221	27
13.4	107.3	0.3	-3.9	37.3	10110	4454	22899	-7768	1467	-377	70	265	-223	24
13.1	108.1	-0.6	-3.9	37.3	10110	-6233	22478	-5449	859	-149	-253	261	-221	31
13.3	106.8	-1.4	-3.9	37.3	10110	-648	17476	-2357	-445	-220	-224	259	-219	31
13.2	104.4	-1.9	-3.9	37.3	10110	-310	11727	-1585	-924	-120	-171	258	-219	23
12.6	103.5	-1.4	-3.9	37.3	10110	-115	10424	-2060	-405	277	144	256	-219	18
12.5	104	-1.2	-3.9	37.3	10110	-2206	11478	-3679	-12	65	341	250	-221	20
12.8	105.2	-0.7	-4	37.3	10110	-133	12052	-5049	361	-204	279	246	-223	21
12.2	107.6	-0.2	-4	37.3	10110	-61	12183	-5408	938	276	188	240	-222	21
10.9	107.7	-1.1	-4	37.3	10110	-3304	17336	-2926	76	346	-379	237	-219	27
10.5	107.2	-1.8	-4	37.3	10110	1528	23795	817	-14	-81	-427	235	-213	26
9.8	108.1	-1.5	-4	37.3	10110	1750	24414	-7599	499	110	86	236	-206	27
8	107.3	-0.2	-4.1	37.3	10110	-605	20194	-3758	-229	1068	274	231	-207	33
7.5	105.3	1.1	-4.1	37.3	10110	516	14398	-2302	-742	328	556	225	-213	34
7	103.9	1.6	-4.1	37.3	10110	829	11540	-2014	-741	253	142	220	-219	32
6.4	104.2	1.1	-4.1	37.3	10110	662	8651	-4156	-83	135	-352	217	-216	32
5.8	103.8	0.4	-4.1	37.3	10110	2637	12079	-2852	-216	139	-701	218	-214	29
7.5	105	-1.1	-4.1	37.3	10110	-4491	9920	-4668	392	-1008	-111	218	-210	28
9.1	104	-0.8	-4.1	37.3	10110	1026	24560	-1045	-358	-686	239	219	-207	21
10.7	107.3	0.2	-4.2	37.3	10110	325	20338	-6883	1927	-969	649	216	-209	18
10.7	107.8	0	-4.2	37.3	10110	-5918	24574	-6551	344	125	-19	212	-210	21
10.5	106.2	-1	-4.2	37.3	10110	-492	20098	-3724	-406	1	-467	211	-209	20
10.7	103.5	-1.7	-4.2	37.3	10110	-698	13102	-1884	-746	-189	-205	211	-209	15
11.2	101.7	-2.1	-4.2	37.3	10110	-1954	10475	-676	-815	-249	119	212	-210	7
12.3	102.8	-1.9	-4.2	37.3	10110	265	8703	-4664	294	-590	103	209	-211	3
13.1	103.6	-0.5	-4.2	37.3	10110	-474	11375	-3503	181	-251	953	205	-215	0
12.1	104.1	0.4	-4.2	37.3	10110	882	13047	-3748	-196	678	301	201	-217	0
11	104.4	0	-4.2	37.3	10110	1620	19158	-2021	235	455	-420	196	-218	3
8.7	106.2	-0.7	-4.3	37.3	10110	5944	27868	-7689	1409	1089	-1038	197	-213	8
7.5	106	0.4	-4.3	37.3	10110	7006	23188	-6175	125	570	234	194	-209	17
5.7	104.5	1.3	-4.3	37.3	10110	-2888	17482	-1563	-163	1054	463	192	-211	24
5.4	103.1	2.4	-4.3	37.3	10110	1242	13242	-2379	-342	168	383	186	-215	24
4.4	101.9	2.9	-4.3	37.3	10111	1210	11527	-2414	-695	572	37	183	-218	22
3.9	101.7	2.1	-4.3	37.3	10111	134	11929	-4010	-197	176	-460	182	-218	22
4.2	101.6	1.2	-4.3	37.3	10111	732	12243	-3170	-104	-211	-329	183	-216	20
5.6	102.9	0.1	-4.3	37.3	10111	-24	13424	-5404	577	-793	-320	187	-213	18
6	104.4	0.5	-4.3	37.3	10111	2563	14154	-6266	822	-62	-220	188	-210	16
6.4	103	1.4	-4.4	37.3	10111	-713	20319	1425	-285	-221	663	185	-210	16
6.2	105.6	1.9	-4.4	37.3	10111	6061	17458	-6776	2091	-162	113	181	-212	16
5	105.9	1.4	-4.4	37.3	10111	-4822	22701	-6156	88	527	-208	180	-209	24
3.4	104.5	1.2	-4.4	37.3	10111	-664	18339	-4006	-615	785	-165	179	-208	26
2.1	102.6	0.9	-4.4	37.3	10111	-934	12971	-2490	-745	706	-92	178	-209	28
1.2	102.6	1	-4.4	37.3	10111	-1056	10462	-3547	-106	483	130	176	-211	27
0.2	103.3	2	-4.4	37.3	10111	-225	12195	-5101	189	667	434	172	-212	29
-2.1	103.9	3.4	-4.4	37.3	10111	150	12087	-4739	253	1338	428	167	-215	35
-5.1	106.1	4	-4.5	37.3	10111	-1291	11330	-7252	826	1649	139	159	-215	42
-8	107.2	3	-4.5	37.3	10111	-4499	13024	-7411	927	1495	-407	153	-212	53
-12.1	105.1	1.5	-4.5	37.3	10111	5448	20169	2006	5	1519	-1691	151	-208	61
-18.5	105.2	0.4	-4.5	37.3	10111	-1757	27729	-5655	242	2793	-1612	155	-197	68
-27.9	103.8	2.4	-4.5	37.3	10111	3930	20919	-4669	-421	4676	-556	141	-194	84
-37	101.6	3.5	-4.5	37.3	10111	-1005	13871	-2888	-730	4500	-234	118	-196	101
-45.6	99.6	4	-4.5	37.3	10111	-342	11985	-2840	-593	4247	-202	95	-200	111
-51.5	98.8	3.3	-4.5	37.3	10111	-251	12667	-3555	-337	2881	-634	77	-202	118
-55.8	98.9	2.3	-4.6	37.3	10111	512	15375	-5478	-3	1914	-643	66	-201	121
-61.1	99.6	2	-4.6	37.3	10111	845	15082	-5952	207	2423	-573	58	-201	123
-68.3	100.4	2	-4.6	37.3	10111	1060	17020	-7614	500	3694	-548	43	-200	129
-72.2	99.8	2.1	-4.6	37.3	10111	-6500	21305	971	92	1824	248	24	-201	132
-78.8	99.3	2.9	-4.6	37.3	10111	7588	19719	-3472	89	3117	-698	17	-198	133
-86	97.5	2.1	-4.6	37.3	10111	-3820	15462	-4	-447	3303	-293	-5	-202	130
-90.6	97	-0.4	-4.6	37.3	10111	-3047	15908	-2104	-179	2086	-1283	-14	-205	127
-95.7	96.1	-0.9	-4.6	37.3	10111	1200	13397	-2371	-482	2269	-629	-19	-209	124
-100.7	95.5	-1.5	-4.6	37.3	10111	-3278	14737	-2231	-333	2308	-340	-31	-212	118
-104.5	95.4	-1.2	-4.6	37.3	10111	-3045	14582	-3365	-242	1791	136	-40	-215	115
-106.5	95.3	0.4	-4.7	37.3	10111	-2913	14204	-2417	-121	819	973	-52	-215	111
-108.3	96.4	0.9	-4.7	37.3	10111	-1749	16720	-4401	408	919	270	-60	-214	110
-108.4	97.6	0.4	-4.7	37.3	10111	-3761	17610	-3083	860	-198	-49	-63	-211	115
-112.2	98.3	0	-4.7	37.3	10111	2754	19116	24	971	1932	-921	-63	-209	118
-114.6	98	1	-4.7	37.3	10111	920	17326	313	364	710	352	-72	-207	118
-118.5	98	2.5	-4.7	37.3	10111	1661	16967	-906	393	1881	93	-79	-206	117
-124.1	97.5	4.3	-4.7	37.3	10111	2960	15920	-2200	4	2557	230	-93	-203	113
-130.6	96.8	5.5	-4.7	37.3	10111	973	14401	-2134	18	3120	148	-109	-204	104
-136.7	96.5	5.3	-4.7	37.3	10111	-1190	14816	-3130	209	2847	-184	-125	-204	92
-140.3	96.8	4.7	-4.8	37.3	10111	-226	14480	-3820	292	1384	-343	-133	-204	85
-144.1	97.7	4	-4.8	37.3	10111	707	15434	-4464	452	1673	-575	-137	-205	81
-148.7	97.8	3.6	-4.8	37.3	10111	2008	16236	-4815	172	2017	-607	-143	-209	76
-152.1	97.5	4.3	-4.8	37.3	10111	-2672	23094	1999	347	1327	472	-148	-208	70
-158	96	5	-4.8	37.3	10111	6142	18320	-3021	-380	2918	-458	-155	-205	66
-160.7	95.7	3.5	-4.8	37.3	10111	-3602	16391	-846	430	975	-290	-161	-208	53
-162.7	95.1	2	-4.8	37.3	10111	-536	16060	-1192	17	785	-677	-163	-211	55
-164.2	94.6	1.1	-4.8	37.3	10111	-637	14496	-1633	-104	556	-387	-164	-214	47
-164.8	94.7	0.1	-4.9	37.3	10111	-1234	11366	-1485	123	217	-164	-163	-216	45
-164.6	95.3	-0.1	-4.9	37.3	10111	585	9386	-2389	119	-312	-203	-162	-217	47
-164.6	96.3	0.1	-4.9	37.3	10111	-1235	12155	-3504	231	-36	371	-163	-217	50
-165	98.4	0	-4.9	37.3	10111	814	10842	-5050	889	82	57	-165	-214	58
-167.5	98.5	-0.6	-4.9	37.3	10111	4624	23788	88	444	1354	-908	-165	-215	56
-168.8	100.5	-2.3	-4.9	37.3	10111	-6029	23800	-4596	1398	689	-1139	-165	-220	56
-169.8	101.5	-1.7	-4.9	37.3	10111	3350	24121	-5858	698	653	22	-164	-219	62
-170.7	100.1	-0.1	-4.9	37.3	10111	1370	14654	-1888	-417	410	570	-169	-216	60
-171.5	98.9	0.7	-4.9	37.3	10111	811	10646	-2153	-615	297	348	-174	-214	55
-171.7	99	-0.2	-4.9	37.3	10111	-588	9176	-3225	-316	-1	-511	-176	-217	51
-170.8	99.5	-1.2	-4.9	37.3	10111	636	13495	-4190	-30	-530	-551	-172	-220	54
-168	100.3	-2.3	-5	37.3	10111	-2796	12588	-4103	5	-1707	-58	-169	-223	59
-164.9	101.3	-1.2	-5	37.3	10111	2161	16906	-4706	482	-1478	701	-163	-222	74
-164.6	102	0.8	-5	37.3	10111	45	26841	338	73	175	919	-166	-216	83
-166.8	102.7	0.8	-5	37.3	10111	-516	26559	-9659	165	1269	-343	-173	-208	85
-166.3	101.8	-0.3	-5	37.3	10111	-1841	17919	-3980	-52	-456	-209	-175	-214	82
-166.2	99.9	-1.1	-5	37.4	10111	752	11415	-1367	-728	-136	-425	-171	-217	84
-166.7	98.4	-1.2	-5	37.4	10111	-450	10793	-2379	-977	188	4	-173	-222	79
-166.6	99.4	-1	-5	37.4	10111	-1542	9900	-4508	181	-219	410	-176	-223	77
-167.4	100.2	-0.6	-5	37.4	10111	1418	10944	-4378	-109	399	-199	-179	-223	80
-168.5	102.5	-0.7	-5	37.4	10111	-1446	11318	-4227	994	477	273	-184	-221	79
-170.1	102.1	-1.3	-5	37.4	10111	-98	25197	-863	191	1129	-628	-185	-223	78
-169.2	103	-2.7	-5	37.4	10111	-1320	26585	-5262	691	-728	-1060	-184	-225	81
-170.5	103	-1.2	-5	37.4	10111	3132	23266	-6356	-46	823	307	-184	-226	85
-171.9	101.3	0.6	-5	37.4	10111	1720	13758	-1539	-583	705	692	-192	-224	79
-173.3	100.2	1	-5.1	37.4	10111	280	8889	-2405	-594	631	107	-200	-222	71
-174.5	100.4	0.3	-5.1	37.4	10111	886	7738	-3799	-282	378	-540	-202	-228	67
-174	100.6	-0.9	-5.1	37.4	10111	-1482	10791	-3140	-173	-320	-225	-200	-234	64
-171.6	102.9	-1.8	-5.1	37.4	10111	1673	15625	-7080	1012	-1407	-557	-194	-238	72
-169.2	102.7	-0.3	-5.1	37.4	10111	-1743	24863	-2170	-73	-1277	1115	-191	-235	84
-169.9	104.6	1.4	-5.1	37.4	10111	6790	19353	-6487	1553	83	664	-194	-228	91
-171.2	104.9	0.4	-5.1	37.4	10111	-8396	23158	-5950	340	682	-265	-201	-227	90
-171.2	103.7	-0.6	-5.1	37.4	10111	941	15486	-3413	-518	-180	-588	-201	-230	93
-171.8	101.6	-1.1	-5.1	37.4	10111	-1368	10621	-2277	-904	228	-127	-201	-240	90
-171.3	101.8	-1.4	-5.1	37.4	10111	-1360	6565	-2557	-84	-290	268	-205	-243	84
-170.6	102.6	-0.5	-5.1	37.4	10111	527	12578	-4276	332	-421	546	-207	-241	86
-171.7	103.8	0	-5.1	37.4	10111	1940	10006	-4386	381	659	-43	-208	-239	87
-173.5	104.3	-0.3	-5.1	37.4	10111	4330	24462	-2349	764	891	-746	-209	-240	83
-173.9	104.5	-1.7	-5.1	37.4	10111	-2829	26878	-5481	596	62	-688	-208	-244	79
-174	104.1	-1.5	-5.1	37.4	10111	2898	24128	-6488	-74	82	-131	-203	-248	80
-174.3	102.4	0	-5.1	37.4	10112	1094	15010	-2689	-664	158	636	-208	-250	77
-175	100.7	0.7	-5.1	37.4	10112	-82	10820	-2683	-874	311	300	-217	-250	71
-175.3	101.2	0.7	-5.1	37.4	10112	992	7688	-3943	-273	72	-121	-220	-254	64
-174.6	102.4	-0.3	-5.2	37.4	10112	6	10606	-4217	283	-453	-417	-216	-258	64
-171.8	104	-1.4	-5.2	37.4	10112	-1363	14188	-4686	636	-1602	-258	-209	-261	70
-169.2	105	-0.2	-5.2	37.4	10112	3286	18271	-4610	783	-1242	723	-202	-257	85
-169.4	106.3	1.6	-5.2	37.4	10112	-903	23386	-2641	980	181	747	-204	-249	89
-172.2	106.9	1.2	-5.2	37.4	10112	-4078	28190	-9108	102	1464	-494	-210	-245	88
-173.1	105.6	0	-5.2	37.4	10112	-471	18314	-3603	-387	-97	-565	-211	-250	84
-174.8	103.8	-0.4	-5.2	37.4	10112	100	9698	-2493	-652	658	-380	-209	-260	79
-175.6	103.5	-0.5	-5.2	37.4	10112	-2101	7702	-2976	-162	390	364	-214	-265	64
-174.6	104.6	-0.9	-5.3	37.4	10112	-1606	9867	-3702	377	-607	181	-216	-260	63
-174.5	106.1	-0.8	-5.3	37.4	10112	-1068	13711	-4945	584	-169	184	-212	-255	66
-176.2	105.8	-0.6	-5.3	37.4	10112	5048	23334	-1552	-75	817	-415	-209	-249	65
-177.6	106	-1.2	-5.3	37.4	10112	-562	26791	-5160	458	359	-385	-207	-249	58
-179.8	106.1	0	-5.3	37.4	10112	3898	23025	-8070	206	993	231	-204	-252	54
178	104	1.4	-5.3	37.4	10112	172	15278	-2707	-709	985	420	-211	-252	44
177.2	100.7	2.3	-5.3	37.4	10112	494	10867	-2173	-1426	315	353	-218	-251	32
176.8	99.4	1.9	-5.4	37.4	10112	580	9401	-2258	-736	68	-202	-220	-251	20
176.9	99.8	0.8	-5.4	37.4	10112	677	7638	-3355	-207	-167	-542	-214	-256	17
178.1	100.6	-0.6	-5.4	37.4	10112	-894	12428	-4581	241	-716	-608	-207	-257	18
-179.4	102.6	-0.6	-5.4	37.4	10112	2377	16503	-6858	1083	-1247	-81	-198	-256	28
-177.3	101.9	0.8	-5.4	37.4	10112	1473	23090	979	118	-976	1038	-198	-248	39
-177.6	103	1.4	-5.4	37.4	10112	6055	22000	-6581	881	107	69	-199	-239	46
-177.7	102.9	0.4	-5.4	37.4	10112	-3120	21156	-4917	278	-307	-109	-198	-241	44
-178	101.5	-0.3	-5.5	37.4	10112	504	15024	-2836	-466	-85	-489	-196	-243	45
-178.5	99.1	-0.7	-5.5	37.4	10112	-1157	11902	-2386	-1118	71	-65	-195	-248	38
-178.4	99.3	-0.7	-5.5	37.4	10112	-760	8550	-3720	-128	-129	232	-196	-250	33
-178.2	100.8	-0.8	-5.5	37.4	10112	-613	8980	-4302	408	-283	16	-195	-245	34
-178.8	102.9	-1	-5.5	37.4	10112	-882	12738	-4166	796	248	112	-193	-240	35
-179.8	104.1	-2	-5.5	37.4	10112	1244	20780	-3045	670	98	-718	-188	-236	41
-179.8	104.2	-2.6	-5.5	37.4	10112	-2469	21562	-2037	512	-303	6	-183	-236	40
179.1	104.9	-2.2	-5.6	37.4	10112	4626	23540	-7424	810	304	-151	-179	-237	45
177.9	103.9	-0.8	-5.6	37.4	10112	-520	18558	-4103	-360	520	464	-182	-234	42
177	101.9	0.8	-5.6	37.4	10112	1651	12490	-2815	-948	444	576	-187	-232	35
175.7	101.4	0.9	-5.6	37.4	10112	811	8940	-3447	-465	481	-247	-191	-231	26
174.6	100.9	0.3	-5.6	37.4	10112	743	9910	-3095	-361	417	-582	-187	-234	20
175.8	100.8	-0.7	-5.7	37.4	10112	-2512	11116	-3274	-299	-793	-32	-183	-235	18
177.2	102.8	-0.4	-5.7	37.4	10112	1306	14802	-7727	1006	-737	50	-178	-233	26
178.6	102.2	1.1	-5.7	37.4	10112	404	21547	630	180	-740	1029	-179	-225	32
177.8	104.7	1.8	-5.7	37.4	10113	4302	24339	-6936	1633	266	353	-180	-217	38
178	104.3	0.6	-5.8	37.4	10113	-2059	22104	-5563	-95	-464	-309	-178	-217	40
177.8	102	-0.4	-5.8	37.4	10113	-160	13164	-1046	-817	-115	-480	-177	-221	40
178.1	101	-0.5	-5.8	37.4	10113	-374	10006	-2144	-697	-228	130	-175	-224	36
179	101.7	-0.7	-5.9	37.4	10113	-1122	8680	-4221	44	-647	272	-175	-221	37
178.9	103.1	-0.6	-5.9	37.4	10113	635	12464	-5130	491	-139	43	-174	-218	40
177.4	104.7	-1.1	-5.9	37.4	10113	-1726	11072	-5497	502	671	29	-173	-217	40
176.1	104.5	-1.5	-6	37.4	10113	2972	25798	-1797	-7	520	-591	-170	-215	39
